code_region;region;code_departement;departement;commune;autres_communes_dans_le_spr;code_insee;population;nombre_de_spr;numero_du_spr;spr_initial_regime_de_creation;spr_initial_date_de_creation;nombre_de_plans;type_de_plan_en_vigueur;evolution_du_type_de_plan;date_du_plan_en_vigueur;latitude;longitude
53;BRETAGNE;56;MORBIHAN;PORT-LOUIS;;56181;2699;1.0;SPR53-75;ZPPAUP;2006-08-23;1.0;ZPPAUP;ZPPAUP;2006-08-23;-20.1624522;57.5028044
53;BRETAGNE;56;MORBIHAN;ROCHEFORT-EN-TERRE;;56196;645;1.0;SPR53-76;ZPPAUP;2008-02-14;1.0;ZPPAUP;ZPPAUP;2008-02-14;47.6990598;-2.3372563
53;BRETAGNE;56;MORBIHAN;VANNES;;56260;55422;1.0;SPR53-77;secteur S;1966-08-19;1.0;PSMV;PSMV révisé;2018-05-23;47.6586772;-2.7599079
24;CENTRE-VAL DE LOIRE;28;EURE-ET-LOIR;AUNAY-SOUS-CRÉCY;;28014;644;1.0;SPR24-03;ZPPAUP;1999-08-02;1.0;AVAP;AVAP (ex zppaup);2017-10-06;48.66969;1.30371
24;CENTRE-VAL DE LOIRE;28;EURE-ET-LOIR;CHATEAUDUN;;28088;12949;1.0;SPR24-54;LCAP;2023-09-04;;;;;48.0702298;1.3284948
24;CENTRE-VAL DE LOIRE;28;EURE-ET-LOIR;CRÉCY-COUVÉ;;28117;273;1.0;SPR24-07;ZPPAUP;1999-08-02;1.0;AVAP;AVAP (ex zppaup);2017-09-28;48.669494;1.2814232
24;CENTRE-VAL DE LOIRE;28;EURE-ET-LOIR;ÉPERNON;;28140;5617;1.0;SPR24-08;AVAP;2019-03-14;1.0;AVAP;AVAP;2019-03-14;48.6101745;1.677222
24;CENTRE-VAL DE LOIRE;28;EURE-ET-LOIR;ILLIERS-COMBRAY;;28196;3385;1.0;SPR24-09;ZPPAUP;2002-07-15;1.0;AVAP;AVAP (ex zppaup);2018-12-17;48.2994963;1.2444186
24;CENTRE-VAL DE LOIRE;28;EURE-ET-LOIR;ROUVRES;;28321;;;;;;;;AVAP à l'étude;;49.0045765;-0.1725382
24;CENTRE-VAL DE LOIRE;37;INDRE-ET-LOIRE;BOUSSAY;;37033;218;1.0;SPR24-46;AVAP;2018-10-12;1.0;AVAP;AVAP;2018-10-12;46.8411118;0.8882705
24;CENTRE-VAL DE LOIRE;37;INDRE-ET-LOIRE;ROCHECORBON;;37203;3237;1.0;SPR24-27;ZPPAUP;2008-01-22;1.0;AVAP;AVAP (ex zppaup);2019-11-25;47.4141177;0.7549178
24;CENTRE-VAL DE LOIRE;41;LOIR-ET-CHER;SAINT-AIGNAN;NOYERS-SUR-CHER, SAINT-AIGNAN;41198;2883;1.0;SPR24-32;secteur S;2008-07-15;;;PSMV en cours d’élaboration;;44.9486322;-0.2968396
24;CENTRE-VAL DE LOIRE;45;LOIRET;FERRIÈRES EN GATINAIS;;45145;3767;1.0;SPR24-39;ZPPAUP;2006-07-27;1.0;AVAP;AVAP (ex zppaup);2019-03-28;48.0927506;2.7946987
24;CENTRE-VAL DE LOIRE;45;LOIRET;MEUNG-SUR-LOIRE;;45203;6533;1.0;SPR24-42;ZPPAUP;2006-04-14;1.0;ZPPAUP;ZPPAUP;2006-04-14;47.8268972;1.6968055
24;CENTRE-VAL DE LOIRE;45;LOIRET;PITHIVIERS;;45252;9023;1.0;SPR24-50;AVAP;2022-11-14;1.0;AVAP;AVAP;2022-11-14;48.1738051;2.2544871
24;CENTRE-VAL DE LOIRE;45;LOIRET;PUISEAUX;;45258;3474;1.0;SPR24-44;ZPPAUP;1992-05-15;1.0;ZPPAUP;ZPPAUP;1992-05-15;48.2040248;2.472464
24;CENTRE-VAL DE LOIRE;45;LOIRET;SAINT-PRYVÉ-SAINT-MESMIN;MAREAU-AUX-PRÉS , OLIVET, ORLÉANS, SAINT-CYR-EN-VAL, SAINT-HILAIRE-SAINT-MESMIN, SAINT-PRYVÉ-SAINT-MESMIN  (Rivière du Loiret);45298;5901;;SPR24-41;ZPPAUP;1995-04-24;;ZPPAUP;ZPPAUP;1995-04-24;47.8803102;1.869824
94;CORSE;2B;HAUTE-CORSE;CORBARA;;2B093;939;1.0;SPR94-05;AVAP;2017-06-15;1.0;AVAP;AVAP;2017-06-15;42.613746;8.9061013
94;CORSE;2B;HAUTE-CORSE;LAMA;;2B136;153;1.0;SPR94-06;ZPPAUP;2010-05-26;1.0;AVAP;AVAP (ex zppaup);2019-11-22;42.5767128;9.1717394
44;GRAND EST;08;ARDENNES;GIVET;;08190;6908;1.0;SPR44-03;AVAP;2020-03-06;1.0;AVAP;AVAP;2020-03-06;50.1362582;4.8248698
44;GRAND EST;10;AUBE;ERVY-LE-CHATEL;;10140;1202;1.0;SPR44-09;AVAP;2017-07-25;1.0;AVAP;AVAP;2017-07-25;48.0409237;3.9130176
44;GRAND EST;10;AUBE;SAINTE-SAVINE;;10362;;;;;;;;AVAP à l'étude;;48.2931517;4.0565359
44;GRAND EST;51;MARNE;CORMICY;;51171;1502;1.0;SPR44-15;AVAP;2019-11-19;1.0;AVAP;AVAP;2019-11-19;49.3790827;3.908114127672542
44;GRAND EST;52;HAUTE-MARNE;BOURMONT;;52064;833;1.0;SPR44-21;ZPPAUP;2005-12-15;1.0;AVAP;AVAP (ex zppaup);2017-02-28;48.2048736;5.599255000522501
44;GRAND EST;52;HAUTE-MARNE;CHAUMONT;;52121;22333;1.0;SPR44-23;ZPPAUP;1995-11-10;1.0;AVAP;AVAP (ex zppaup);2020-01-27;48.1111324;5.1395849
44;GRAND EST;52;HAUTE-MARNE;LE MONTSAUGEONNAIS;;52405;1227;1.0;SPR44-55;AVAP;2020-11-13;1.0;AVAP;AVAP;2020-11-13;47.66437605;5.2889869461704375
44;GRAND EST;54;MEURTHE-ET-MOSELLE;NANCY;;54395;;1.0;SPR44-29;secteur S;1976-07-22;1.0;PSMV;PSMV révisé;2019-12-20;48.6937223;6.1834097
44;GRAND EST;54;MEURTHE-ET-MOSELLE;PONT-À-MOUSSON;;54431;14446;1.0;SPR44-30;AVAP;2015-12-16;1.0;AVAP;AVAP;2015-12-16;48.9025946;6.0547691
44;GRAND EST;54;MEURTHE-ET-MOSELLE;LUNÉVILLE;;54329;18683;1.0;SPR44-31;AVAP;2014-07-10;1.0;AVAP;AVAP;2014-07-10;48.5916164;6.4919563
44;GRAND EST;55;MEUSE;SAINT-MIHIEL;;55463;4074;1.0;SPR44-53;LCAP;2021-11-17;;;PSMV à venir;;48.891207;5.5423046
44;GRAND EST;57;MOSELLE;METZ;;57463;118253;1.0;SPR44-34;secteur S;1975-09-29;1.0;PSMV;PSMV révisé;2017-12-22;49.1196964;6.1763552
44;GRAND EST;67;BAS-RHIN;WANGEN;;67517;;;;;;;;AVAP à l'étude;;48.6182515;7.4672164
44;GRAND EST;88;VOSGES;SAINT-DIÉ-DES-VOSGES;;88413;20137;1.0;SPR44-51;LCAP;2020-02-12;;;PVAP à venir;;48.2873153;6.9477708
32;HAUTS-DE-FRANCE;59;NORD;FOURNES-EN-WEPPES;;59250;2335;1.0;SPR32-09;ZPPAUP;1999-04-30;1.0;ZPPAUP;ZPPAUP;1999-04-30;50.5847131;2.8889707
32;HAUTS-DE-FRANCE;59;NORD;TOURCOING;;59599;98028;1.0;SPR32-16;ZPPAUP;2002-06-10;1.0;ZPPAUP;ZPPAUP;2002-06-10;50.7235038;3.1605714
32;HAUTS-DE-FRANCE;60;OISE;NOYON;;60471;13831;1.0;SPR32-21;ZPPAUP;2001-07-06;1.0;ZPPAUP;ZPPAUP;2001-07-06;49.5805561;3.0000288
32;HAUTS-DE-FRANCE;62;PAS-DE-CALAIS;BERCK;;62235;2506;1.0;SPR32-42;AVAP;2015-12-02;1.0;AVAP;AVAP;2015-12-02;50.4052576;1.5711617
32;HAUTS-DE-FRANCE;62;PAS-DE-CALAIS;ETAPLES;;62318;10963;1.0;SPR32-31;ZPPAUP;1991-09-12;1.0;ZPPAUP;ZPPAUP;1991-09-12;50.5139552;1.6386252
32;HAUTS-DE-FRANCE;62;PAS-DE-CALAIS;GUARBECQUE;;62391;1439;1.0;SPR32-33;ZPPAUP;1988-01-14;1.0;ZPPAUP;ZPPAUP;1988-01-14;50.6097509;2.4884748
32;HAUTS-DE-FRANCE;62;PAS-DE-CALAIS;MONTREUIL-SUR-MER;;35195;;;;;;;;AVAP à l'étude;;50.4638918;1.7631125
32;HAUTS-DE-FRANCE;62;PAS-DE-CALAIS;SAINT-OMER;;62765;14343;1.0;SPR32-36;secteur S;2016-06-28;;;PSMV en cours d’élaboration;;50.7515771;2.2534183
11;ILE-DE-FRANCE;75;VILLE DE PARIS;PARIS;;75056;;1.0;SPR11-01;secteur S;1972-09-25;1.0;PSMV;PSMV révisé;2016-08-09;48.8588897;2.3200410217200766
11;ILE-DE-FRANCE;75;VILLE DE PARIS;PARIS;;75056;2148000;1.0;SPR11-02;secteur S;1965-04-16;1.0;PSMV;PSMV révisé;2013-12-18;48.8588897;2.3200410217200766
11;ILE-DE-FRANCE;77;SEINE-ET-MARNE;BOURRON-MARLOTTE;;77048;2854;1.0;SPR11-06;AVAP;2015-07-09;1.0;AVAP;AVAP;2015-07-09;48.3408614;2.7056355
11;ILE-DE-FRANCE;77;SEINE-ET-MARNE;COULOMIERS;;77131;;;;;;;;AVAP à l'étude;;49.0688849;4.0879069
11;ILE-DE-FRANCE;77;SEINE-ET-MARNE;JOSSIGNY;;77237;689;1.0;SPR11-09;ZPPAUP;2001-02-27;1.0;ZPPAUP;ZPPAUP;2001-02-27;48.8386762;2.7531163
11;ILE-DE-FRANCE;77;SEINE-ET-MARNE;LE CHÂTELET-EN-BRIE;;77100;4541;1.0;SPR11-12;ZPPAUP;2000-11-13;1.0;ZPPAUP;ZPPAUP;2000-11-13;48.5044282;2.792873
11;ILE-DE-FRANCE;77;SEINE-ET-MARNE;VOULANGIS;;77529;1552;1.0;SPR11-22;ZPPAUP;2004-02-03;1.0;ZPPAUP;ZPPAUP;2004-02-03;48.8510732;2.8928314
11;ILE-DE-FRANCE;78;YVELINES;CHEVREUSE;;78160;;;;;;;;AVAP à l'étude;;48.7079689;2.0408005
11;ILE-DE-FRANCE;78;YVELINES;NEAUPHLE-LE-CHÂTEAU;;78442;3428;1.0;SPR11-29;ZPPAUP;2002-04-26;1.0;AVAP;AVAP (ex zppaup);2016-02-01;48.8111045;1.9038201
11;ILE-DE-FRANCE;91;ESSONNE;ETAMPES;;91223;25257;1.0;SPR11-38;ZPPAUP;1998-11-24;1.0;ZPPAUP;ZPPAUP (avap à l'étude);1998-11-24;48.4344621;2.1614464
11;ILE-DE-FRANCE;92;HAUTS-DE-SEINE;MARNES-LA-COQUETTE;;92047;1862;1.0;SPR11-45;ZPPAUP;1996-08-14;1.0;ZPPAUP;ZPPAUP (PVAP à l'étude);1996-08-14;48.8293583;2.1756093
11;ILE-DE-FRANCE;94;VAL-DE-MARNE;FONTENAY-SOUS-BOIS;;94033;53418;1.0;SPR11-49;ZPPAUP;2001-03-23;1.0;AVAP;AVAP (ex zppaup);2015-12-17;48.8490721;2.4749347
28;NORMANDIE;14;CALVADOS;PONT-L'EVÊQUE;;14514;4732;1.0;SPR28-07;ZPPAUP;2007-03-02;1.0;ZPPAUP;ZPPAUP;2007-03-02;49.5643305;2.9880799
28;NORMANDIE;14;CALVADOS;TROUVILLE-SUR-MER;;14715;4717;1.0;SPR28-08;ZPPAUP;1997-05-23;1.0;AVAP;AVAP (ex zppaup);2017-10-06;49.3683333;0.0825
28;NORMANDIE;61;ORNE;ALENÇON;;61001;25775;1.0;SPR28-42;LCAP;2021-07-22;;;;;48.4312059;0.0911374
28;NORMANDIE;61;ORNE;LONGNY-LES-VILLAGES;;61230;2985;1.0;SPR28-45;LCAP;2023-02-02;;;;;48.54184755;0.7589869818264303
28;NORMANDIE;76;SEINE-MARITIME;LE HAVRE;;76351;172067;1.0;SPR28-34;ZPPAUP;1995-07-19;1.0;AVAP;AVAP (ex zppaup);2016-07-11;49.4938975;0.1079732
28;NORMANDIE;76;SEINE-MARITIME;LILLEBONNE;;76384;9046;1.0;SPR28-35;ZPPAUP;1995-04-03;1.0;AVAP;AVAP (ex zppaup);2016-02-29;49.5188282;0.534411
28;NORMANDIE;76;SEINE-MARITIME;MALAUNAY;;76402;;;;;;;;AVAP à l'étude;;49.5280751;1.0403092
75;NOUVELLE-AQUITAINE;16;CHARENTE;ANGOULÊME;;16015;43413;1.0;SPR75-01;ZPPAUP;2010-03-29;1.0;ZPPAUP;ZPPAUP;2010-03-29;45.6484505;0.1561947
75;NOUVELLE-AQUITAINE;17;CHARENTE-MARITIME;JONZAC;;17197;3656;1.0;SPR75-14;ZPPAUP;2004-11-30;1.0;ZPPAUP;ZPPAUP;2004-11-30;45.4454469;-0.4320984
75;NOUVELLE-AQUITAINE;17;CHARENTE-MARITIME;LA FLOTTE EN RE;;17161;2804;1.0;SPR75-15;ZPPAUP;1993-11-24;1.0;ZPPAUP;ZPPAUP (avap à l'étude);1993-11-24;46.1886242;-1.325123
75;NOUVELLE-AQUITAINE;17;CHARENTE-MARITIME;NEUVICQ-LE-CHATEAU;;17261;326;1.0;SPR75-21;ZPPAUP;2008-06-23;1.0;ZPPAUP;ZPPAUP;2008-06-23;45.8035872;-0.1655399
75;NOUVELLE-AQUITAINE;19;CORRÈZE;LIGNEYRAC;;19115;307;1.0;SPR75-41;AVAP;2013-06-21;1.0;AVAP;AVAP;2013-06-21;45.0518529;1.6193155
75;NOUVELLE-AQUITAINE;19;CORRÈZE;SÉGUR-LE-CHÂTEAU;;19254;178;1.0;SPR75-42;ZPPAUP;2008-02-14;1.0;ZPPAUP;ZPPAUP;2008-02-14;45.4289575;1.3051089
75;NOUVELLE-AQUITAINE;23;CREUSE;BÉNÉVENT-L'ABBAYE;;23021;786;1.0;SPR75-46;ZPPAUP;1995-01-09;1.0;ZPPAUP;ZPPAUP (avap à l'étude);1995-01-09;46.1190216;1.6293597
75;NOUVELLE-AQUITAINE;24;DORDOGNE;BIRON;;24043;191;1.0;SPR75-51;ZPPAUP;1994-10-05;1.0;ZPPAUP;ZPPAUP;1994-10-05;43.4654213;-0.7457262
75;NOUVELLE-AQUITAINE;24;DORDOGNE;CASTELNAUD-LA-CHAPELLE;;24086;464;1.0;SPR75-54;ZPPAUP;1995-02-09;1.0;ZPPAUP;ZPPAUP;1995-02-09;44.80188135;1.145177368238865
75;NOUVELLE-AQUITAINE;24;DORDOGNE;CÉNAC-ET-SAINT-JULIEN;;24091;1239;1.0;SPR75-55;ZPPAUP;1994-12-15;1.0;ZPPAUP;ZPPAUP;1994-12-15;44.799204;1.2043106
75;NOUVELLE-AQUITAINE;24;DORDOGNE;EXCIDEUIL;;24164;1218;1.0;SPR75-58;ZPPAUP;1997-09-11;1.0;ZPPAUP;ZPPAUP;1997-09-11;45.336641;1.0490102
75;NOUVELLE-AQUITAINE;24;DORDOGNE;GROLÉJAC;;24207;670;1.0;SPR75-59;ZPPAUP;2003-10-30;1.0;ZPPAUP;ZPPAUP;2003-10-30;44.8175097;1.2946445
75;NOUVELLE-AQUITAINE;24;DORDOGNE;NONTRON;;24311;3160;1.0;SPR75-69;ZPPAUP;1991-12-18;1.0;ZPPAUP;ZPPAUP;1991-12-18;45.5293074;0.6622535
75;NOUVELLE-AQUITAINE;24;DORDOGNE;SAINT-RAPHAËL;;24493;97;1.0;SPR75-75;ZPPAUP;2001-06-29;1.0;ZPPAUP;ZPPAUP;2001-06-29;45.3043079;1.0747165
75;NOUVELLE-AQUITAINE;24;DORDOGNE;TERRASSON-LAVILLEDIEU;;24547;6308;1.0;SPR75-78;ZPPAUP;1995-11-06;1.0;ZPPAUP;ZPPAUP;1995-11-06;45.1292139;1.3018796
75;NOUVELLE-AQUITAINE;24;DORDOGNE;THIVIERS;;24551;3033;1.0;SPR75-79;ZPPAUP;1994-06-03;1.0;ZPPAUP;ZPPAUP;1994-06-03;45.41442;0.9194243
75;NOUVELLE-AQUITAINE;33;GIRONDE;CADILLAC;;33081;2817;1.0;SPR75-85;ZPPAUP;2001-09-24;1.0;ZPPAUP;ZPPAUP;2001-09-24;44.6360817;-0.3173533
75;NOUVELLE-AQUITAINE;33;GIRONDE;LA RÉOLE;;33352;4441;1.0;SPR75-89;ZPPAUP;2008-10-03;1.0;ZPPAUP;ZPPAUP;2008-10-03;44.5818395;-0.0391639
75;NOUVELLE-AQUITAINE;33;GIRONDE;LIBOURNE;;33243;25400;1.0;SPR75-91;AVAP;2014-09-30;1.0;AVAP;AVAP;2014-09-30;44.9133742;-0.2427217
75;NOUVELLE-AQUITAINE;33;GIRONDE;Saint-Etienne de Lisse;Saint-Christophe des Bardes, Saint-Emilion, Saint-Laurent des Combes, Saint-Hippolyte, Saint-Pey d’Armens, Vignonet et Saint-Sulpice de Faleyrens.;33396;236;;SPR75-86;ZPPAUP;2007-10-04;;AVAP;AVAP (ex zppaup);2016-06-16;44.8807278;-0.0947304
75;NOUVELLE-AQUITAINE;40;LANDES;DAX;;40088;21512;1.0;SPR75-98;ZPPAUP;1997-02-25;1.0;ZPPAUP;ZPPAUP;1997-02-25;43.7084065;-1.0518771
75;NOUVELLE-AQUITAINE;40;LANDES;SOORTS-HOSSEGOR;;40304;3670;1.0;SPR75-102;ZPPAUP;1998-04-27;1.0;AVAP;AVAP (ex zppaup);2018-06-29;43.6584045;-1.4262382
75;NOUVELLE-AQUITAINE;47;LOT-ET-GARONNE;AGEN;;47001;34417;1.0;SPR75-104;ZPPAUP;2004-06-10;1.0;AVAP;AVAP (ex zppaup);2017-06-22;44.2015827;0.6176112
75;NOUVELLE-AQUITAINE;79;DEUX-SÈVRES;CHEF-BOUTONNÉ;;79083;2695;1.0;SPR75-126;AVAP;2018-10-18;1.0;AVAP;AVAP;2018-10-18;46.1159102;-0.07939626915895345
75;NOUVELLE-AQUITAINE;79;DEUX-SÈVRES;NIORT;;79191;;;;;;;;PSMV en cours d’élaboration;;46.3239233;-0.4646064
75;NOUVELLE-AQUITAINE;79;DEUX-SÈVRES;NIORT;;79191;60506;1.0;SPR75-129;ZPPAUP;2009-02-25;1.0;AVAP;AVAP (ex zppaup);2016-04-04;46.3239233;-0.4646064
75;NOUVELLE-AQUITAINE;79;DEUX-SÈVRES;SAINT-LOUP-LAMAIRÉ;;79268;1027;1.0;SPR75-132;ZPPAUP;1998-10-16;1.0;ZPPAUP;ZPPAUP;1998-10-16;46.7872428;-0.1664812
75;NOUVELLE-AQUITAINE;86;VIENNE;MONTMORILLON;;86165;6416;1.0;SPR75-138;ZPPAUP;2010-01-08;1.0;ZPPAUP;ZPPAUP;2010-01-08;46.4249573;0.8682027
75;NOUVELLE-AQUITAINE;86;VIENNE;MONT-SUR-GUESNES;;86167;;1.0;SPR75-151;AVAP;2021-06-17;;AVAP;AVAP;2021-06-17;-1.0;-1.0
75;NOUVELLE-AQUITAINE;86;VIENNE;SAINT-SAVIN;;86246;875;1.0;SPR75-141;ZPPAUP;1995-07-03;1.0;ZPPAUP;ZPPAUP;1995-07-03;45.139407;-0.4464038
75;NOUVELLE-AQUITAINE;87;HAUTE-VIENNE;FEYTIAT;;87065;6208;1.0;SPR75-144;ZPPAUP;1997-04-04;1.0;ZPPAUP;ZPPAUP;1997-04-04;45.8097115;1.331823
75;NOUVELLE-AQUITAINE;87;HAUTE-VIENNE;LE DORAT;;87059;1751;1.0;SPR75-145;ZPPAUP;1989-12-07;1.0;ZPPAUP;ZPPAUP;1989-12-07;46.2144367;1.0822603
75;NOUVELLE-AQUITAINE;87;HAUTE-VIENNE;SAINT-LÉONARD-DE-NOBLAT;;87161;;1.0;SPR75-148;secteur S;2008-11-26;1.0;PSMV;PSMV approuvé;2020-02-27;45.8377349;1.4924586
76;OCCITANIE;11;AUDE;CASTELNAUDARY;;11076;12136;1.0;SPR76-10;AVAP;2011-03-21;1.0;AVAP;AVAP;2011-03-21;43.3192021;1.9533495
76;OCCITANIE;11;AUDE;NARBONNE;;11262;55876;1.0;SPR76-11;secteur S;2005-03-30;;;PSMV en cours d’élaboration;;43.1837757;3.0041906
76;OCCITANIE;12;AVEYRON;BAS SÉGALA;;12021;;;;;;;;AVAP à l'étude;;44.30570815;2.1357174487591477
76;OCCITANIE;12;AVEYRON;LA COUVERTOIRADE;;12082;190;1.0;SPR76-16;ZPPAUP;2004-10-20;1.0;ZPPAUP;ZPPAUP;2004-10-20;43.9135013;3.3164627
76;OCCITANIE;12;AVEYRON;SEBAZAC-CONCOURES;DRUELLE-BALSAC, LE MONASTERE, LUC LA PRIMAUBE, OLEMPS, ONET-LE-CHÂTEAU, RODEZ, SAINTE-RADEGONDE, SEBAZAC-CONCOURES;12264;3343;;SPR76-17;AVAP;2018-01-26;;AVAP;AVAP;2018-01-26;44.4047418;2.5992009
76;OCCITANIE;30;GARD;FOURQUES;;30117;2935;1.0;SPR76-26;ZPPAUP;1996-03-07;1.0;ZPPAUP;ZPPAUP (PVAP à l'étude);1996-03-07;43.692905;4.60931
76;OCCITANIE;30;GARD;VERGÈZE;VAUVERT, Vergèze et Vestric);30344;5267;;SPR76-36;ZPPAUP;1996-04-18;;ZPPAUP;ZPPAUP;1996-04-18;43.7426569;4.2204128
76;OCCITANIE;30;GARD;VILLENEUVE-LEZ-AVIGNON *;;30351;12103;1.0;SPR76-38;secteur S;1995-09-13;1.0;PSMV;PSMV approuvé;2009-05-05;43.9636595;4.7969224
76;OCCITANIE;31;HAUTE-GARONNE;VALCABRÈRE;VALCABRÈRE, SAINT-BERTRAND-DE-COMMINGE;31564;144;;SPR76-41;AVAP;2015-10-05;;AVAP;AVAP;2015-10-05;43.0329732;0.5834126
76;OCCITANIE;32;GERS;AUCH;;32013;23067;1.0;SPR76-43;ZPPAUP;2003-01-03;1.0;ZPPAUP;ZPPAUP (avap à l'étude);2003-01-03;43.6463558;0.5850507
76;OCCITANIE;34;HÉRAULT;BÉZIERS;;34032;78453;1.0;SPR76-49;secteur S;1992-09-22;;;PSMV en cours d’élaboration;;43.3426562;3.2131307
76;OCCITANIE;34;HÉRAULT;MINERVE;;34158;121;1.0;SPR76-52;ZPPAUP;1995-05-19;1.0;AVAP;AVAP (ex zppaup);2015-05-30;43.3539572;2.7462772
76;OCCITANIE;34;HÉRAULT;MONTPELLIER;;34172;;1.0;SPR76-54;ZPPAUP;2006-09-28;1.0;ZPPAUP;ZPPAUP (avap à l'étude);2006-09-28;43.6112422;3.8767337
76;OCCITANIE;34;HÉRAULT;MONTPELLIER;;34172;;1.0;SPR76-55;ZPPAUP;2006-09-28;1.0;ZPPAUP;ZPPAUP (avap à l'étude);2006-09-28;43.6112422;3.8767337
76;OCCITANIE;34;HÉRAULT;PÉGAIROLLES-DE-BUÈGES;;34195;51;1.0;SPR76-57;ZPPAUP;2003-09-26;1.0;ZPPAUP;ZPPAUP;2007-10-12;43.8064341;3.5873254
76;OCCITANIE;34;HÉRAULT;PÉZENAS *;;34199;8614;1.0;SPR76-58;secteur S;1965-06-21;;;PSMV en cours d’élaboration;;43.4611777;3.4228323
76;OCCITANIE;34;HÉRAULT;ROQUEBRUN;;34232;604;1.0;SPR76-112;LCAP;2023-01-06;;;;;43.5006;3.02943
76;OCCITANIE;48;LOZÈRE;MALZIEU-VILLE (LE);;48090;745;1.0;SPR76-74;AVAP;2015-12-22;1.0;AVAP;AVAP;2015-12-22;44.8550632;3.3305805
76;OCCITANIE;65;HAUTES-PYRÉNÉES;BAGNÈRES-DE BIGORRE - LA MONGIE;;65059;;1.0;SPR76-80;ZPPAUP;2010-04-07;1.0;ZPPAUP;ZPPAUP;2010-04-07;42.9119184;0.1776751
76;OCCITANIE;65;HAUTES-PYRÉNÉES;CAUTERETS;;65138;927;1.0;SPR76-81;ZPPAUP;2009-09-15;1.0;ZPPAUP;ZPPAUP (avap à l'étude);2009-09-15;42.8893451;-0.114546
76;OCCITANIE;65;HAUTES-PYRÉNÉES;Gavarnie-Gèdre;;65192;354;1.0;SPR76-83;ZPPAUP;1995-05-10;1.0;ZPPAUP;ZPPAUP (PVAP à l'étude);1995-05-10;42.75674225;-2.8813246611973653E-4
76;OCCITANIE;81;TARN;RABASTENS;;81220;5666;1.0;SPR76-109;LCAP;2021-12-22;;;;;43.8212439;1.7240388
76;OCCITANIE;82;TARN-ET-GARONNE;BRUNIQUEL;;82026;600;1.0;SPR76-115;LCAP;2023-03-16;;;;;44.0551674;1.6646413
76;OCCITANIE;82;TARN-ET-GARONNE;MONTRICOUX;;82132;1186;1.0;SPR76-116;LCAP;2023-03-16;;;;;44.0766667;1.6202778
76;OCCITANIE;82;TARN-ET-GARONNE;LAUZERTE;;82094;;;;;;;;AVAP à l'étude;;44.2565123;1.1383233
52;PAYS DE LA LOIRE;44;LOIRE-ATLANTIQUE;PORNIC;;44131;16886;1.0;SPR52-88;LCAP;2023-09-04;;;;;47.1152695;-2.1040102
52;PAYS DE LA LOIRE;44;LOIRE-ATLANTIQUE;SAINT-NAZAIRE;;44184;;;;;;;;AVAP à l'étude;;47.2733517;-2.2138905
52;PAYS DE LA LOIRE;49;MAINE-ET-LOIRE;CHAUMONT-D ANJOU/Jarzé Villages;;49163;2770;1.0;SPR52-19;ZPPAUP;2004-11-01;1.0;AVAP;AVAP (ex zppaup);2012-05-22;47.53917975;-0.2944356138712995
52;PAYS DE LA LOIRE;49;MAINE-ET-LOIRE;LE COUDRAY-MACOUARD;;49112;950;1.0;SPR52-27;ZPPAUP;1992-10-15;1.0;ZPPAUP;ZPPAUP (avap à l'étude);1992-10-15;47.1939622;-0.1185594
52;PAYS DE LA LOIRE;49;MAINE-ET-LOIRE;LOURESSE – ROCHEMENIER (Doué);;49182;;;;;;;;AVAP à l'étude;;-1.0;-1.0
52;PAYS DE LA LOIRE;49;MAINE-ET-LOIRE;MONTSOREAU;;49219;454;1.0;SPR52-33;ZPPAUP;2004-01-21;1.0;AVAP;AVAP (ex zppaup);2018-09-17;47.2160026;0.0572035
52;PAYS DE LA LOIRE;49;MAINE-ET-LOIRE;TURQUANT;;49358;590;1.0;SPR52-40;ZPPAUP;2009-03-20;1.0;AVAP;AVAP (ex zppaup);2020-09-07;47.2226404;0.0284044
52;PAYS DE LA LOIRE;53;MAYENNE;JUBLAINS;;53122;750;1.0;SPR52-46;ZPPAUP;2001-09-25;1.0;ZPPAUP;ZPPAUP;2001-09-25;48.2570923;-0.4963917
52;PAYS DE LA LOIRE;53;MAYENNE;LAVAL;;38206;1021;1.0;SPR52-48;ZPPAUP;2005-06-24;1.0;AVAP;AVAP (ex zppaup);2021-07-28;48.0706687;-0.7734022
52;PAYS DE LA LOIRE;53;MAYENNE;PARNE-SUR-ROC;;53175;1377;1.0;SPR52-49;ZPPAUP;2005-06-15;1.0;PVAP;PVAP (ex zppaup);2021-07-28;48.0072493;-0.6692617
52;PAYS DE LA LOIRE;72;SARTHE;BRÛLON;;72050;;;;;;;;AVAP à l'étude;;47.9675049;-0.2355172
52;PAYS DE LA LOIRE;72;SARTHE;PARCÉ-SUR-SARTHE;;72228;2151;1.0;SPR52-60;ZPPAUP;2007-12-21;1.0;ZPPAUP;ZPPAUP;2007-12-21;47.8434492;-0.1986762
52;PAYS DE LA LOIRE;72;SARTHE;SABLÉ-SUR-SARTHE;;72264;12719;1.0;SPR52-61;ZPPAUP;1987-09-17;1.0;ZPPAUP;ZPPAUP;1987-09-17;47.8400712;-0.3352048
52;PAYS DE LA LOIRE;85;VENDÉE;FAYMOREAU;;85087;206;1.0;SPR52-66;ZPPAUP;2001-12-20;1.0;ZPPAUP;ZPPAUP;2001-12-20;46.5377963;-0.6278497
